COW_code,COW_name,start_year,end_year,COW_status,sovereign_COW_code,GPH_code,GPH_name,start_year,end_year,GPH_status,sovereign_GPH_code,change in GPH vs. COW
7522,Banswara,1818,1993,part of,750,7522,Banswara,1949,2022,Part of,750,change in year
,,,,,,7523,Dungarpur,1816,1818,Sovereign (unrecognized),,not in COW
,,,,,,7523,Dungarpur,1818,1947,Vassal of,750,not in COW
7523,Dungarpur,1818,1993,part of,750,7523,Dungarpur,1947,2022,Part of,750,change in year
7524,Dartabgarh,1818,1993,part of,750,7524,Dartabgarh,1818,1947,Part of,750,
,,,,,,7524,Dartabgarh,1947,2022,Part of,750,
,,,,,,7525,Kushalgar,1816,1818,Unknown,,not in COW
7525,Kushalgar,1818,1993,part of,750,7525,Kushalgar,1818,1947,Part of,750,
,,,,,,7525,Kushalgar,1947,2022,Part of,750,
,,,,,,7526,Bundi,1816,1817,Vassal of,7589,not in COW
,,,,,,7526,Bundi,1818,1949,Vassal of,750,not in COW
7526,Bundi,1818,1993,part of,750,7526,Bundi,1949,2022,Part of,750,change in year
,,,,,,7527,Tonk,1816,1817,Part of,7512,not in COW
,,,,,,7527,Tonk,1817,1947,Vassal of,750,not in COW
7527,Tonk,1818,1993,part of,750,7527,Tonk,1947,2022,Part of,750,change in year
,,,,,,7528,Pratapgarh,1816,1818,Unknown,,not in COW
,,,,,,7528,Pratapgarh,1818,1947,Vassal of,750,not in COW
7528,part ofabgarh,1818,1993,part of,750,7528,Pratapgarh,1947,2022,Part of,750,change in year
,,,,,,7529,Shahpura,1816,1818,Unknown,,not in COW
,,,,,,7529,Shahpura,1818,1949,Vassal of,750,not in COW
7529,Shahpura,1818,1993,part of,750,7529,Shahpura,1949,2022,Part of,750,change in year
,,,,,,7531,Kathiawar,1819,1948,Vassal of,750,not in COW
7531,Katiawar,1818,1993,part of,750,7531,Kathiawar,1948,2022,Part of,750,change in year
,,,,,,7532,Holkar (Indore),1816,1818,Part of,7589,not in COW
,,,,,,7532,Holkar (Indore),1818,1950,Vassal of,750,not in COW
7532,Holkar,1819,1993,part of,750,7532,Holkar (Indore),1950,2022,Part of,750,change in name and year
,,,,,,7533,Bhopal,1816,1818,Part of,7589,not in COW
,,,,,,7533,Bhopal,1818,1947,Vassal of,750,not in COW
7533,Bhopal,1819,1993,part of,750,7533,Bhopal,1947,2022,Part of,750,change in year
,,,,,,7534,Dhar,1816,1819,Part of,7589,not in COW
,,,,,,7534,Dhar,1819,1947,Vassal of,750,not in COW
7534,Dhar,1819,1993,part of,750,7534,Dhar,1947,2022,Part of,750,change in year
,,,,,,7535,Dewas,1816,1818,Part of,7589,not in COW
,,,,,,7535,Dewas,1818,1947,Vassal of,750,not in COW
7535,Dewas,1818,1993,part of,750,7535,Dewas,1947,2022,Part of,750,change in year
,,,,,,7536,Taraon,1816,1896,Part of,7549,not in COW
,,,,,,7536,Taraon,1896,1931,Part of,7548,not in COW
,,,,,,7536,Taraon,1931,1948,Part of,7549,not in COW
7536,Taora,1817,1993,part of,750,7536,Taraon,1948,2022,Part of,750,change in year
,,,,,,7537,Samptar (Datia),1816,1947,Vassal of,750,not in COW
,,,,,,7537,Samptar (Datia),1948,1950,Unknown,,not in COW
7537,Samptar,1817,1993,part of,750,7537,Samptar (Datia),1950,2022,Part of,750,change in name and year
,,,,,,7538,Rewa,1816,1947,Vassal of,750,not in COW
7538,Rewa,1819,1993,part of,750,7538,Rewa,1947,2022,Part of,750,change in year
,,,,,,7539,Sawantwadi,1816,1948,Vassal of,750,not in COW
7539,Sawant-Wari,1818,1993,part of,750,7539,Sawantwadi,1948,2022,Part of,750,change in name and year
,,,,,,7541,Bilaspur,1816,1948,Vassal of,750,not in COW
7541,Bilaspur,1819,1993,part of,750,7541,Bilaspur,1948,2022,Part of,750,change in year
,,,,,,7542,Loharu,1816,1947,Vassal of,750,not in COW
7542,Loharu,1819,1993,part of,750,7542,Loharu,1947,2022,Part of,750,change in year
,,,,,,7543,Malerkotla,1816,1948,Vassal of,750,not in COW
7543,Malerkotla,1819,1993,part of,750,7543,Malerkotla,1948,2022,Part of,750,change in year
,,,,,,7544,Sirmur,1816,1948,Vassal of,750,not in COW
7544,Sirmur,1819,1993,part of,750,7544,Sirmur,1948,2022,Part of,750,change in year
,,,,,,7545,Suket,1816,1948,Vassal of,750,not in COW
7545,Suket,1819,1993,part of,750,7545,Suket,1948,2022,Part of,750,change in year
,,,,,,7546,Garwahl,1816,1949,Vassal of,750,not in COW
7546,Garwahl,1819,1993,part of,750,7546,Garwahl,1949,2022,Part of,750,change in year
7547,Indore,1819,1993,part of,750,,,,,,,not in GPH. Cf 7532
7548,Baghelkand,1819,1993,part of,750,7548,Bagelkhand,1871,1933,Vassal of,750,change in year and status
,,,,,,7549,Bundelkhand,1816,1948,Vassal of,750,not in COW
7549,Bundelkand,1819,1993,part of,750,7549,Bundelkhand,1948,2022,Part of,750,change in year
,,,,,,7551,Malwa,1816,1818,Part of,7532,not in COW
,,,,,,7551,Malwa,1818,1947,Part of,750,
7551,Malwah,1819,1993,part of,750,7551,Malwa,1947,2022,Part of,750,
,,,,,,7552,Khairpur,1816,1838,Sovereign (unrecognized),,not in COW
,,,,,,7552,Khairpur,1838,1947,Vassal of,750,not in COW
7552,Khaipur,1818,1993,part of,750,7552,Khairpur,1947,2022,Part of,770,change in year
,,,,,,7553,Idar,1816,1947,Vassal of,750,not in COW
7553,Idar,1818,1993,part of,750,7553,Idar,1947,2022,Part of,750,change in year
,,,,,,7554,Saugor,1816,1818,Part of,7589,not in COW
,,,,,,7554,Saugor,1818,1950,Part of,750,
7554,Saugor,1818,1993,part of,750,7554,Saugor,1950,2022,Part of,750,
,,,,,,7555,Damoh,1816,1818,Part of,7589,not in COW
,,,,,,7555,Damoh,1818,1947,Part of,750,
7555,Damoh,1818,1993,part of,750,7555,Damoh,1947,2022,Part of,750,
,,,,,,7556,Berar,1816,1853,Part of,7505,not in COW
7556,Berar,1818,1993,part of,750,7556,Berar,1853,1947,Part of,750,change in year
,,,,,,7556,Berar,1947,2022,Part of,750,
,,,,,,7557,Khandesh,1816,1818,Part of,7589,not in COW
7557,Khandesh,1818,1993,part of,750,7557,Khandesh,1818,1947,Part of,750,
,,,,,,7557,Khandesh,1947,2022,Part of,750,
,,,,,,7558,Nasik,1816,1818,Part of,7589,not in COW
7558,Nasik,1818,1993,part of,750,7558,Nasik,1818,1947,Part of,750,
,,,,,,7558,Nasik,1947,2022,Part of,750,
,,,,,,7559,Ahmadnagar,1816,1817,Part of,7589,not in COW
7559,Ahmadnagar,1818,1993,part of,750,7559,Ahmadnagar,1817,1947,Part of,750,
,,,,,,7559,Ahmadnagar,1947,2022,Part of,750,
,,,,,,7561,Poona,1816,1818,Part of,7589,not in COW
7561,Poona,1818,1993,part of,750,7561,Poona,1818,1947,Part of,750,
,,,,,,7561,Poona,1947,2022,Part of,750,
,,,,,,7562,Sholapur,1816,1818,Part of,7589,not in COW
7562,Sholapur,1818,1993,part of,750,7562,Sholapur,1818,1947,Part of,750,
,,,,,,7562,Sholapur,1947,2022,Part of,750,
,,,,,,7563,Ratnagiri,1816,1818,Part of,7589,not in COW
7563,Ratnagiri,1818,1993,part of,750,7563,Ratnagiri,1818,1947,Part of,750,
,,,,,,7563,Ratnagiri,1947,2022,Part of,750,
,,,,,,7564,Bijapur,1816,1818,Part of,7589,not in COW
,,,,,,7564,Bijapur,1818,1947,Part of,7578,not in COW
7564,Bijapur,1818,1993,part of,750,7564,Bijapur,1947,2022,Part of,750,change in year
7566,Travancore,1816,1947,part of,750,7566,Travancore,1816,1949,Part of,750,change in year
7566,Travancore,1947,1993,part of,750,7566,Travancore,1949,2022,Part of,750,change in year
7570,Junagadh,1816,1947,part of,750,7570,Junagadh,1816,1948,Vassal of,750,change in status
7570,Junagadh,1947,1993,part of,750,7570,Junagadh,1948,2022,Part of,750,
,,,,,,7571,Sirohi,1816,1823,Sovereign (unrecognized),,not in COW
7571,Sirohi,1823,1993,part of,750,7571,Sirohi,1823,1949,Part of,750,
,,,,,,7571,Sirohi,1949,2022,Part of,750,
,,,,,,7572,Assam,1816,1826,Sovereign (unrecognized),,not in COW
7572,Assam,1826,1993,part of,750,7572,Assam,1826,1947,Part of,750,
,,,,,,7572,Assam,1947,2022,Part of,750,
,,,,,,7573,Kapurthala,1816,1947,Vassal of,750,not in COW
7573,Kapurthala,1826,1993,part of,750,7573,Kapurthala,1947,2022,Part of,750,change in year
,,,,,,7574,Chota Nagpur,1816,1947,Vassal of,750,not in COW
7574,Chota Nagpur,1833,1993,part of,750,7574,Chota Nagpur,1947,2022,Part of,750,change in year
,,,,,,7575,Kodagu (Coorg),1816,1834,Vassal of,750,not in COW
7575,Coorg,1834,1993,part of,750,7575,Kodagu (Coorg),1834,1950,Part of,750,change in name
,,,,,,7575,Kodagu (Coorg),1950,2022,Part of,750,
,,,,,,7576,Karnal,1816,1947,Part of,750,not in COW
7576,Carnul,1847,1993,part of,750,7576,Karnal,1947,2022,Part of,750,change in name and year
,,,,,,7577,Sambalpur,1816,1817,Part of,7589,not in COW
,,,,,,7577,Sambalpur,1817,1947,Vassal of,750,not in COW
7577,Sambalpur,1848,1993,part of,750,7577,Sambalpur,1947,2022,Part of,750,change in year
,,,,,,7578,Satara,1816,1818,Unknown,,not in COW
7578,Satara,1848,1993,part of,750,7578,Satara,1818,1947,Part of,750,change in year
,,,,,,7578,Satara,1947,2022,Part of,750,
,,,,,,7579,Gwalior (Sindhia),1816,1948,Vassal of,750,not in COW
7579,Gwalior (Sindhia),1849,1993,part of,750,7579,Gwalior (Sindhia),1948,2022,Part of,750,change in year
,,,,,,7581,Jhansi,1816,1853,Vassal of,750,not in COW
7581,Jhansi,1853,1993,part of,750,7581,Jhansi,1853,1858,Part of,750,
,,,,,,7581,Jhansi,1858,2022,Part of,7579,
,,,,,,7582,Rampur,1816,1947,Vassal of,750,not in COW
7582,Raipur,1853,1993,part of,750,7582,Rampur,1947,2022,Part of,750,change in year
,,,,,,7583,Jubbulpore,1816,1818,Part of,7589,not in COW
,,,,,,7583,Jubbulpore,1818,1861,Part of,750,not in COW
7583,Jubbelpore,1854,1993,part of,750,7583,Jubbulpore,1861,2022,Part of,7556,"change in name, year and sovereign code"
,,,,,,7584,Balaghat,1816,1818,Part of,7589,not in COW
,,,,,,7584,Balaghat,1818,1854,Vassal of,750,not in COW
7584,Balagha,1854,1993,part of,750,7584,Balaghat,1854,2022,Part of,750,change in name
,,,,,,7585,Nagpur,1816,1818,Part of,7589,not in COW
,,,,,,7585,Nagpur,1818,1854,Vassal of,750,not in COW
7585,Nagpur,1854,1993,part of,750,7585,Nagpur,1854,1947,Part of,750,
,,,,,,7585,Nagpur,1947,2022,Part of,750,
,,,,,,7586,Oudh,1816,1856,Vassal of,750,not in COW
7586,Oudh,1856,1993,part of,750,7586,Oudh,1856,1947,Part of,750,
,,,,,,7587,Manipur,1816,1824,Occupied by,775,not in COW
,,,,,,7587,Manipur,1824,1947,Vassal of,750,not in COW
7587,Manipur,1890,1993,part of,750,7587,Manipur,1947,2022,Part of,750,change in year
,,,,,,7588,Baluchistan (Kalat),1816,1839,Sovereign (unrecognized),,not in COW
,,,,,,7588,Baluchistan (Kalat),1839,1947,Vassal of,750,not in COW
,,,,,,7588,Baluchistan (Kalat),1947,1955,Vassal of,770,not in COW
7588,Baluchistan (Kalat),1895,1993,part of,750,7588,Baluchistan (Kalat),1955,2022,Part of,770,change in year and sovereign code
,,,,,,7589,Maratha Empire,1816,1818,Sovereign (unrecognized),,not in COW
,,,,,,7591,Goa,1816,1961,Part of,752,not in COW
,,,,,,7591,Goa,1961,1962,Occupied by,750,not in COW
,,,,,,7591,Goa,1962,2022,Part of,750,not in COW
,,,,,,7592,Diu,1816,1961,Part of,752,not in COW
,,,,,,7592,Diu,1961,1962,Occupied by,750,not in COW
,,,,,,7592,Diu,1962,2022,Part of,750,not in COW
,,,,,,7593,Daman,1816,1961,Part of,752,not in COW
,,,,,,7593,Daman,1961,1962,Occupied by,750,not in COW
,,,,,,7593,Daman,1962,2022,Part of,750,not in COW
,,,,,,7594,Dadra,1816,1818,Part of,7589,not in COW
,,,,,,7594,Dadra,1818,1954,Part of,752,not in COW
,,,,,,7594,Dadra,1954,2022,Part of,750,not in COW
,,,,,,7595,Nagar Haveli,1816,1818,Part of,7589,not in COW
,,,,,,7595,Nagar Haveli,1818,1954,Part of,752,not in COW
,,,,,,7595,Nagar Haveli,1954,2022,Part of,750,not in COW
,,,,,,7691,Lahore (Sikh Empire),1816,1849,Sovereign (unrecognized),,not in COW
7691,Lahore (Sikhs),1849,1947,part of,750,7691,Lahore (Sikh Empire),1849,1947,Part of,750,change in name
,,,,,,7691,Lahore (Sikh Empire),1947,2022,Part of,770,not in COW
,,,,,,7692,Peshawar,1816,1818,Part of,700,not in COW
,,,,,,7692,Peshawar,1818,1834,Part of,7691,not in COW
7692,Peshawar,1836,1849,part of,7701,7692,Peshawar,1834,1947,Part of,750,change in year and sovereign code
,,,,,,7692,Peshawar,1947,2022,Part of,770,not in COW
,,,,,,7693,Sindh,1816,1843,Sovereign (unrecognized),,not in COW
7693,Sind,1843,1947,part of,750,7693,Sindh,1843,1947,Part of,750,change in name
7693,Sind,1947,1993,part of,770,7693,Sindh,1947,2022,Part of,770,change in name
,,,,,,7694,Bahawalpur,1816,1833,Sovereign (unrecognized),,not in COW
7694,Bahawalpur,1838,1947,part of,750,7694,Bahawalpur,1833,1947,Vassal of,750,change in year and status
,,,,,,7694,Bahawalpur,1947,1955,Vassal of,770,not in COW
7694,Bahawalpur,1947,1993,part of,770,7694,Bahawalpur,1955,2022,Part of,770,change in year
7701,Swat,1890,1947,protectorate,200,7701,Swat,1849,1947,Vassal of,750,"change in year, status and sovereign code"
7701,Swat,1947,1969,protectorate,770,7701,Swat,1947,1969,Vassal of,770,change in status
7701,Swat,1969,1993,part of,770,7701,Swat,1969,1969,Dissolved into,770,change in year and status
,,,,,,7702,Hunza,1816,1847,Sovereign (unrecognized),,not in COW
,,,,,,7702,Hunza,1847,1891,Vassal of,710,not in COW
7702,Hunza,1891,1947,protectorate,200,7702,Hunza,1891,1947,Vassal of,750,change in status and sovereign code
7702,Hunza,1947,1969,protectorate,770,7702,Hunza,1947,1974,Vassal of,770,change in year and status
7702,Hunza,1969,1993,part of,770,7702,Hunza,1974,1974,Dissolved into,770,change in year and status
,,,,,,7703,Nagar,1816,1891,Sovereign (unrecognized),,not in COW
7703,Nagar,1891,1947,protectorate,200,7703,Nagar,1891,1947,Vassal of,750,change in status and sovereign code
7703,Nagar,1947,1969,protectorate,770,7703,Nagar,1947,1974,Vassal of,770,change in year and status
7703,Nagar,1969,1993,part of,770,7703,Nagar,1974,1974,Dissolved into,770,change in year and status
,,,,,,7704,Chitral,1816,1895,Sovereign (unrecognized),,not in COW
7704,Chitral,1895,1947,protectorate,200,7704,Chitral,1895,1947,Vassal of,750,change in status and sovereign code
7704,Chitral,1947,1969,protectorate,770,7704,Chitral,1947,1969,Vassal of,770,change in year and status
7704,Chitral,1969,1993,part of,770,7704,Chitral,1969,1969,Dissolved into,770,change in year and status
,,,,,,7705,Dir,1816,1895,Unknown,,not in COW
7705,Dir,1895,1947,protectorate,200,7705,Dir,1895,1948,Vassal of,750,change in status and sovereign code
7705,Dir,1947,1969,protectorate,770,7705,Dir,1948,1969,Vassal of,770,change in year and status
7705,Dir,1969,1993,part of,770,7705,Dir,1969,1969,Dissolved into,770,change in year and status
,,,,,,7706,Amb,1816,1845,Sovereign (unrecognized),,not in COW
7706,Amb,1895,1947,protectorate,200,7706,Amb,1845,1948,Vassal of,750,change in status and sovereign code
7706,Amb,1947,1969,protectorate,770,7706,Amb,1948,1969,Vassal of,770,change in year and status
7706,Amb,1969,1993,part of,770,7706,Amb,1969,1969,Dissolved into,770,change in year and status
7707,Gwadar,1816,1958,possession,698,7707,Gwadar,1816,1958,Possession of,698,
7707,Gwadar,1958,1993,part of,770,7707,Gwadar,1958,2022,Part of,770,
7708,Azad Kashmir,1846,1947,part of,750,7708,Azad Kashmir,1816,1947,Part of,7507,change in year and sovereign code
7708,Azad Kashmir,1947,1949,occupied,770,7708,Azad Kashmir,1947,1949,Occupied by,770,
7708,Azad Kashmir,1947,1947,part of,7507,,,,,,,not in GPH
7708,Azad Kashmir,1949,1993,protectorate,770,7708,Azad Kashmir,1949,2022,Protectorate of,770,
,,,,,,7709,Gilgit Baltistan (Northern Areas),1816,1842,Sovereign (unrecognized),,not in COW
,,,,,,7709,Gilgit Baltistan (Northern Areas),1842,1846,Part of,7691,not in COW
7709,Northern Areas (of Kashmir),1846,1947,part of,750,7709,Gilgit Baltistan (Northern Areas),1846,1947,Part of,7507,change in name and sovereign code
7709,Northern Areas (of Kashmir),1947,1947,part of,7507,,,,,,,
7709,Northern Areas (of Kashmir),1947,1949,occupied,770,7709,Gilgit Baltistan (Northern Areas),1947,1949,Occupied by,770,change in name
7709,Northern Areas (of Kashmir),1949,1993,protectorate,770,7709,Gilgit Baltistan (Northern Areas),1949,2022,Protectorate of,770,change in name
7712,Tin Bigha,1947,1992,part of,750,7712,Tin Bigha,1947,1992,Part of,750,
7712,Tin Bigha,1992,1993,leased,771,7712,Tin Bigha,1992,2022,Leased to,771,
7745,Kantarawadi,1886,1948,protectorate,200,,,,,,,not in GPH. Cf. 7799
7745,Kantarawadi,1886,1993,part of,775,,,,,,,not in GPH. Cf. 7799
7746,Bawlake,1886,1948,protectorate,200,,,,,,,not in GPH
7746,Bawlake,1886,1993,part of,775,7746,Bawlake,1816,2022,Part of,7798,change in year and sovereign code
7747,Kyebogyi,1886,1948,protectorate,200,,,,,,,not in GPH
7747,Kyebogyi,1886,1993,part of,775,7747,Kyebogyi,1816,2022,Part of,7798,change in year and sovereign code
7748,Nawng Palai,1886,1948,protectorate,200,,,,,,,not in GPH
7748,Nawng Palai,1886,1993,part of,775,7748,Naungpale,1816,2022,Part of,7798,"change in name, year and sovereign code"
7749,Nammekon,1886,1948,protectorate,200,,,,,,,not in GPH
7749,Nammekon,1886,1993,part of,775,7749,Nammekon,1816,2022,Part of,7798,change in year and sovereign code
,,,,,,7750,Hsenwi,1816,1888,Vassal of,775,not in COW
,,,,,,7750,Hsenwi,1888,1888,Dissolved into,7753,not in COW
,,,,,,7750,Hsenwi,1888,1888,Dissolved into,7754,not in COW
,,,,,,7751,Hsipaw,1816,1887,Vassal of,775,not in COW
7751,Hsipaw,1890,1948,protectorate,200,7751,Hsipaw,1887,1948,Protectorate of,200,
7751,Hsipaw,1890,1993,part of,775,7751,Hsipaw,1948,1959,Part of,775,change in year
,,,,,,7751,Hsipaw,1959,2022,Part of,775,
,,,,,,7752,Tawngpeng,1816,1887,Vassal of,775,not in COW
7752,Tawngpeng,1890,1948,protectorate,200,7752,Tawngpeng,1887,1948,Protectorate of,200,
7752,Tawngpeng,1890,1993,part of,775,7752,Tawngpeng,1948,1959,Part of,775,change in year
,,,,,,7752,Tawngpeng,1959,2022,Part of,775,
7753,North Hsen Wi,1890,1948,protectorate,200,7753,North Hsenwi,1888,1948,Protectorate of,200,change in name and year
7753,North Hsen Wi,1890,1993,part of,775,7753,North Hsenwi,1948,1959,Part of,775,change in name and year
,,,,,,7753,North Hsenwi,1959,2022,Part of,775,
7754,South Hsen Wi,1890,1948,protectorate,200,7754,South Hsenwi,1888,1948,Protectorate of,200,change in name and year
7754,South Hsen Wi,1890,1993,part of,775,7754,South Hsenwi,1948,1959,Part of,775,change in name and year
,,,,,,7754,South Hsenwi,1959,2022,Part of,775,
,,,,,,7755,Mang Lon,1816,1888,Vassal of,7750,not in COW
7755,Manglum,1890,1993,part of,775,7755,Mang Lon,1888,1959,Part of,775,change in name and year
7755,Manglum,1890,1948,protectorate,200,7755,Mang Lon,1959,2022,Part of,775,"change in name, year, status and sovereign code"
,,,,,,7756,Hsamonghkam,1816,1887,Vassal of,775,not in COW
7756,Hsamonghkam,1890,1948,protectorate,200,7756,Hsamonghkam,1887,1948,Protectorate of,200,change in year
7756,Hsamonghkam,1890,1993,part of,775,7756,Hsamonghkam,1948,1959,Part of,775,change in year
,,,,,,7756,Hsamonghkam,1959,2022,Part of,775,
,,,,,,7757,Kyawkku,1816,1887,Vassal of,775,not in COW
7757,Kyawkku,1890,1948,protectorate,200,7757,Kyawkku,1887,1922,Protectorate of,200,change in year
7757,Kyawkku,1890,1993,part of,775,7757,Kyawkku,1922,1922,Dissolved into,7769,"change in year, status and sovereign code"
,,,,,,7758,Kyong,1816,1886,Vassal of,775,not in COW
7758,Kyong,1890,1948,protectorate,200,7758,Kyong,1886,1948,Protectorate of,200,change in year
7758,Kyong,1890,1993,part of,775,7758,Kyong,1948,2022,Part of,775,change in year
7759,Loi Ai,1890,1948,protectorate,200,7759,Loi Ai,1816,1930,Part of,7771,"change in year, status and sovereign code"
7759,Loi Ai,1890,1993,part of,775,7759,Loi Ai,1930,1930,Dissolved into,7756,"change in year, status and sovereign code"
,,,,,,7760,Loi Long,1816,1887,Vassal of,775,not in COW
7760,Loi Long,1890,1948,protectorate,200,7760,Loi Long,1887,1948,Protectorate of,200,change in year
7760,Loi Long,1890,1993,part of,775,7760,Loi Long,1948,2022,Part of,775,change in year
,,,,,,7761,Loi Maw,1816,1887,Part of,7771,not in COW
7761,Loi Maw,1890,1948,protectorate,200,7761,Loi Maw,1887,1948,Protectorate of,200,change in year
7761,Loi Maw,1890,1993,part of,775,7761,Loi Maw,1948,2022,Part of,775,change in year
,,,,,,7762,Maw,1816,1887,Vassal of,775,not in COW
7762,Maw,1890,1948,protectorate,200,7762,Maw,1887,1934,Protectorate of,200,change in year
7762,Maw,1890,1993,part of,775,7762,Maw,1934,1934,Dissolved into,7756,"change in year, status and sovereign code"
,,,,,,7763,Mawnang,1816,1887,Part of,7771,not in COW
7763,Mawnang,1890,1948,protectorate,200,7763,Mawnang,1887,1948,Protectorate of,200,change in year
7763,Mawnang,1890,1993,part of,775,7763,Mawnang,1948,2022,Part of,775,change in year
,,,,,,7764,Mawson,1816,1887,Part of,7771,not in COW
7764,Mawson,1890,1948,protectorate,200,7764,Mawson,1887,1948,Protectorate of,200,change in year
7764,Mawson,1890,1993,part of,775,7764,Mawson,1948,2022,Part of,775,change in year
7765,Namhkai,1890,1948,part of,200,7765,Namhkam,1816,1960,Part of,710,"change in name, year and sovereign code"
7765,Namhkai,1890,1993,part of,775,7765,Namhkam,1960,2022,Part of,775,change in name and year
,,,,,,7766,Namtok,1816,1887,Vassal of,775,not in COW
7766,Namtok,1890,1948,protectorate,200,7766,Namtok,1887,1931,Protectorate of,200,change in year
7766,Namtok,1890,1993,part of,775,7766,Namtok,1931,2022,Part of,7760,"change in year, status and sovereign code"
,,,,,,7767,Pangmi,1816,1887,Vassal of,775,not in COW
7767,Pangmi,1890,1948,protectorate,200,7767,Pangmi,1887,1948,Protectorate of,200,change in year
7767,Pangmi,1890,1993,part of,775,7767,Pangmi,1948,2022,Part of,775,change in year
,,,,,,7768,Pangtara,1816,1887,Vassal of,775,not in COW
7768,Pangtara,1890,1948,protectorate,200,7768,Pangtara,1887,1948,Protectorate of,200,change in year
